candidate_count,canonical_smiles_rdkit,chembl_activity_id,chembl_molecule_id,chembl_original_relation,chembl_original_units,chembl_original_value,chembl_standard_relation,chembl_standard_units,chembl_standard_value,evidence_label,id_equal,match_status,numeric_equal,secondary_exact_id_candidates,secondary_parent_id_candidates,tdc_id,tdc_raw_smiles,tdc_row,tdc_y
1,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,14762334,CHEMBL2207666,,microL/min/mg,17.25,,mL.min-1.g-1,17.25,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14762334, ""canonical_smiles_rdkit"": ""O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12"", ""identifier"": ""CHEMBL2207666"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 535, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""17.25""}]","[{""activity_id"": 14762334, ""canonical_smiles_rdkit"": ""O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12"", ""identifier"": ""CHEMBL2207666"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 535, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""17.25""}]",CHEMBL2207666,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,641,17.25
1,COCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,14762425,CHEMBL453222,,microL/min/mg,20.0,,mL.min-1.g-1,20.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14762425, ""canonical_smiles_rdkit"": ""COCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1"", ""identifier"": ""CHEMBL453222"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 569, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""20.0""}]","[{""activity_id"": 14762425, ""canonical_smiles_rdkit"": ""COCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1"", ""identifier"": ""CHEMBL453222"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 569, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""20.0""}]",CHEMBL453222,COCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,642,20.0
1,CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,14762438,CHEMBL22442,,microL/min/mg,20.42,,mL.min-1.g-1,20.42,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14762438, ""canonical_smiles_rdkit"": ""CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1"", ""identifier"": ""CHEMBL22442"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 577, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""20.42""}]","[{""activity_id"": 14762438, ""canonical_smiles_rdkit"": ""CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1"", ""identifier"": ""CHEMBL22442"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 577, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""20.42""}]",CHEMBL22442,CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,643,20.42
1,CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1,14762439,CHEMBL128613,,microL/min/mg,20.5,,mL.min-1.g-1,20.5,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14762439, ""canonical_smiles_rdkit"": ""CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1"", ""identifier"": ""CHEMBL128613"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 578, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""20.5""}]","[{""activity_id"": 14762439, ""canonical_smiles_rdkit"": ""CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1"", ""identifier"": ""CHEMBL128613"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 578, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""20.5""}]",CHEMBL128613,CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1,644,20.5
1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,14762460,CHEMBL2170985,,microL/min/mg,21.38,,mL.min-1.g-1,21.38,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14762460, ""canonical_smiles_rdkit"": ""Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O"", ""identifier"": ""CHEMBL2170985"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 588, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""21.38""}]","[{""activity_id"": 14762460, ""canonical_smiles_rdkit"": ""Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O"", ""identifier"": ""CHEMBL2170985"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 588, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""21.38""}]",CHEMBL2170985,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,645,21.38
1,Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1,14759876,CHEMBL2325719,,microL/min/mg,5.75,,mL.min-1.g-1,5.75,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14759876, ""canonical_smiles_rdkit"": ""Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1"", ""identifier"": ""CHEMBL2325719"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 277, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""5.75""}]","[{""activity_id"": 14759876, ""canonical_smiles_rdkit"": ""Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1"", ""identifier"": ""CHEMBL2325719"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 277, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""5.75""}]",CHEMBL2325719,Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1,646,5.75
1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,14766488,CHEMBL2103840,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14766488, ""canonical_smiles_rdkit"": ""CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12"", ""identifier"": ""CHEMBL2103840"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 937, ""standard_relation"": "">"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""150.0""}]","[{""activity_id"": 14766488, ""canonical_smiles_rdkit"": ""CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12"", ""identifier"": ""CHEMBL2103840"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 937, ""standard_relation"": "">"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""150.0""}]",CHEMBL2103840,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,647,150.0
1,CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,14766545,CHEMBL1800660,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14766545, ""canonical_smiles_rdkit"": ""CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1"", ""identifier"": ""CHEMBL1800660"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 994, ""standard_relation"": "">"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""150.0""}]","[{""activity_id"": 14766545, ""canonical_smiles_rdkit"": ""CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1"", ""identifier"": ""CHEMBL1800660"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 994, ""standard_relation"": "">"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""150.0""}]",CHEMBL1800660,CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,648,150.0
1,CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12,14764426,CHEMBL2349318,,microL/min/mg,52.48,,mL.min-1.g-1,52.48,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764426, ""canonical_smiles_rdkit"": ""CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12"", ""identifier"": ""CHEMBL2349318"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 776, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""52.48""}]","[{""activity_id"": 14764426, ""canonical_smiles_rdkit"": ""CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12"", ""identifier"": ""CHEMBL2349318"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 776, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""52.48""}]",CHEMBL2349318,CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12,649,52.48
1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)c(C)nn2-c2ccccc2)cc1,14764430,CHEMBL1916275,,microL/min/mg,53.0,,mL.min-1.g-1,53.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764430, ""canonical_smiles_rdkit"": ""Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)c(C)nn2-c2ccccc2)cc1"", ""identifier"": ""CHEMBL1916275"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 778, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""53.0""}]","[{""activity_id"": 14764430, ""canonical_smiles_rdkit"": ""Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)c(C)nn2-c2ccccc2)cc1"", ""identifier"": ""CHEMBL1916275"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 778, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""53.0""}]",CHEMBL1916275,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)c(C)nn2-c2ccccc2)cc1,650,53.0
1,COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,14764453,CHEMBL1945299,,microL/min/mg,56.0,,mL.min-1.g-1,56.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764453, ""canonical_smiles_rdkit"": ""COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1"", ""identifier"": ""CHEMBL1945299"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 786, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""56.0""}]","[{""activity_id"": 14764453, ""canonical_smiles_rdkit"": ""COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1"", ""identifier"": ""CHEMBL1945299"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 786, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""56.0""}]",CHEMBL1945299,COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,651,56.0
1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)cnn2-c2ccccc2)cc1,14764473,CHEMBL1916276,,microL/min/mg,59.0,,mL.min-1.g-1,59.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764473, ""canonical_smiles_rdkit"": ""Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)cnn2-c2ccccc2)cc1"", ""identifier"": ""CHEMBL1916276"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 795, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""59.0""}]","[{""activity_id"": 14764473, ""canonical_smiles_rdkit"": ""Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)cnn2-c2ccccc2)cc1"", ""identifier"": ""CHEMBL1916276"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 795, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""59.0""}]",CHEMBL1916276,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)cnn2-c2ccccc2)cc1,652,59.0
1,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,14759895,CHEMBL1643194,,microL/min/mg,6.0,,mL.min-1.g-1,6.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14759895, ""canonical_smiles_rdkit"": ""Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O"", ""identifier"": ""CHEMBL1643194"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 282, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""6.0""}]","[{""activity_id"": 14759895, ""canonical_smiles_rdkit"": ""Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O"", ""identifier"": ""CHEMBL1643194"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 282, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""6.0""}]",CHEMBL1643194,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,653,6.0
1,Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,14759982,CHEMBL1917418,,microL/min/mg,7.0,,mL.min-1.g-1,7.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14759982, ""canonical_smiles_rdkit"": ""Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL1917418"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 334, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""7.0""}]","[{""activity_id"": 14759982, ""canonical_smiles_rdkit"": ""Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL1917418"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 334, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""7.0""}]",CHEMBL1917418,Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,654,7.0
1,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3c[nH]c4ccccc34)CCC1CC2)(c1ccccc1)N1CCCCC1,14764524,CHEMBL1921913,,microL/min/mg,66.0,,mL.min-1.g-1,66.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764524, ""canonical_smiles_rdkit"": ""C[C@@](C(=O)O[C@H]1C[N+]2(CCc3c[nH]c4ccccc34)CCC1CC2)(c1ccccc1)N1CCCCC1"", ""identifier"": ""CHEMBL1921913"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 818, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""66.0""}]","[{""activity_id"": 14764524, ""canonical_smiles_rdkit"": ""C[C@@](C(=O)O[C@H]1C[N+]2(CCc3c[nH]c4ccccc34)CCC1CC2)(c1ccccc1)N1CCCCC1"", ""identifier"": ""CHEMBL1921913"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 818, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""66.0""}]",CHEMBL1921913,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3c[nH]c4ccccc34)CCC1CC2)(c1ccccc1)N1CCCCC1,655,66.0
1,COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,14764365,CHEMBL1945291,,microL/min/mg,45.0,,mL.min-1.g-1,45.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764365, ""canonical_smiles_rdkit"": ""COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1"", ""identifier"": ""CHEMBL1945291"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 752, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""45.0""}]","[{""activity_id"": 14764365, ""canonical_smiles_rdkit"": ""COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1"", ""identifier"": ""CHEMBL1945291"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 752, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""45.0""}]",CHEMBL1945291,COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,656,45.0
1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1,14764383,CHEMBL1945041,,microL/min/mg,47.0,,mL.min-1.g-1,47.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764383, ""canonical_smiles_rdkit"": ""O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1"", ""identifier"": ""CHEMBL1945041"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 759, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""47.0""}]","[{""activity_id"": 14764383, ""canonical_smiles_rdkit"": ""O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1"", ""identifier"": ""CHEMBL1945041"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 759, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""47.0""}]",CHEMBL1945041,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1,657,47.0
1,CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,14764494,CHEMBL380732,,microL/min/mg,62.0,,mL.min-1.g-1,62.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764494, ""canonical_smiles_rdkit"": ""CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12"", ""identifier"": ""CHEMBL380732"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 805, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""62.0""}]","[{""activity_id"": 14764494, ""canonical_smiles_rdkit"": ""CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12"", ""identifier"": ""CHEMBL380732"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 805, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""62.0""}]",CHEMBL380732,CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,658,62.0
1,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,14764522,CHEMBL396043,,microL/min/mg,66.0,,mL.min-1.g-1,66.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764522, ""canonical_smiles_rdkit"": ""C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12"", ""identifier"": ""CHEMBL396043"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 816, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""66.0""}]","[{""activity_id"": 14764522, ""canonical_smiles_rdkit"": ""C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12"", ""identifier"": ""CHEMBL396043"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 816, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""66.0""}]",CHEMBL396043,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,659,66.0
1,O=S1(=O)CC(O)C(N2CCC(c3ccccc3)CC2)C1,14759848,CHEMBL1460615,,microL/min/mg,5.25,,mL.min-1.g-1,5.25,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14759848, ""canonical_smiles_rdkit"": ""O=S1(=O)CC(O)C(N2CCC(c3ccccc3)CC2)C1"", ""identifier"": ""CHEMBL1460615"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 266, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""5.25""}]","[{""activity_id"": 14759848, ""canonical_smiles_rdkit"": ""O=S1(=O)CC(O)C(N2CCC(c3ccccc3)CC2)C1"", ""identifier"": ""CHEMBL1460615"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 266, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""5.25""}]",CHEMBL1460615,O=S1(=O)CC(O)C(N2CCC(c3ccccc3)CC2)C1,660,5.25
1,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@H]2COCCN2)c1,14764469,CHEMBL2326623,,microL/min/mg,58.5,,mL.min-1.g-1,58.5,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14764469, ""canonical_smiles_rdkit"": ""COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@H]2COCCN2)c1"", ""identifier"": ""CHEMBL2326623"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 793, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""58.5""}]","[{""activity_id"": 14764469, ""canonical_smiles_rdkit"": ""COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@H]2COCCN2)c1"", ""identifier"": ""CHEMBL2326623"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 793, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""58.5""}]",CHEMBL2326623,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@H]2COCCN2)c1,661,58.5
