activity_id,chembl_id,canonical_smiles_rdkit,scaffold_key,CLint,log10_CLint,semantic_class
14761266,CHEMBL1922094,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,c1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)cn1,10.96,1.0398105541483504,EXACT_QUANTITATIVE
14761267,CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)C1CCCC1,10.96,1.0398105541483504,EXACT_QUANTITATIVE
14761271,CHEMBL1689117,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761272,CHEMBL1934413,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCC2)cc1,O=S(=O)(Nc1ccnn1C1CCC1)c1ccccc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761273,CHEMBL1289545,Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1,O=C(c1cscn1)N1CCOC2(CCN(Cc3ccccc3)CC2)C1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761274,CHEMBL2171034,O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761275,CHEMBL393717,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(N2CCNCC2)c1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761276,CHEMBL1681882,CCNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4F)CC3)[C@@H](CC)C2)c(Cl)c1,c1ccc(CN2CCC(N3CCN(c4ccccn4)CC3)CC2)cc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761277,CHEMBL1643200,Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,O=C(Nc1ccccc1)C1Cc2ccccc2CN1Cc1ccccc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761278,CHEMBL1778624,O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1,c1ccc(-c2ccccc2)cc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761279,CHEMBL1807870,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,O=c1[nH]c2cccc(CCNCCCSCCNCCc3ccccc3)c2s1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761280,CHEMBL1689124,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761281,CHEMBL598191,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1,c1ccc(COc2cccc3sccc23)cc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761282,CHEMBL109244,O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1,O=C(NCCCCCCNCCc1cccc2ncsc12)Nc1ccccc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761283,CHEMBL564535,CN(C)C[C@H](O)Cc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761284,CHEMBL1917422,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1,c1ccc(Sc2cn(Cc3nnn[nH]3)c3ccccc23)cc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761285,CHEMBL380936,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,c1ccc(CNc2ncc3ncn(Cc4ccccc4)c3n2)cc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761286,CHEMBL359806,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccccc4)c23)c1,c1ccc(CNc2[nH]nc3cccc(Oc4ccccc4)c23)cc1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761287,CHEMBL280148,CN(C)CCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12,c1ccc2nc(-c3ccc(N4CCNCC4)cc3)ccc2c1,11.0,1.0413926851582251,EXACT_QUANTITATIVE
14761288,CHEMBL223402,O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,O=C(Nc1ccccc1)NC1N=C(c2ccccc2)c2ccccc2NC1=O,11.22,1.0499928569201427,EXACT_QUANTITATIVE
14761289,CHEMBL1472189,COc1ccc(CC(=O)Nc2nc3ccccc3[nH]2)cc1,O=C(Cc1ccccc1)Nc1nc2ccccc2[nH]1,11.22,1.0499928569201427,EXACT_QUANTITATIVE
14761290,CHEMBL370492,CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,c1ccc(Oc2c(-c3ccccc3)cnc3ccccc23)cc1,11.22,1.0499928569201427,EXACT_QUANTITATIVE
14761291,CHEMBL1857945,CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,c1ccc(-c2ccn3nc(-c4ccccc4)cc3n2)cc1,11.22,1.0499928569201427,EXACT_QUANTITATIVE
14761292,CHEMBL2325704,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,c1cc(-c2nc(C3CC3)cc(N3CCOCC3)n2)c2cc[nH]c2c1,11.22,1.0499928569201427,EXACT_QUANTITATIVE
14761298,CHEMBL174107,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,C1=NC=NCN1c1ccccc1,11.48,1.0599418880619547,EXACT_QUANTITATIVE
14761299,CHEMBL2153435,CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,11.48,1.0599418880619547,EXACT_QUANTITATIVE
14761300,CHEMBL1824832,CCOc1ccc(Oc2ccc(S(=O)(=O)NC(=O)c3cccc(-c4ccc(Cl)c(Cl)c4)c3)cc2)cc1,O=C(NS(=O)(=O)c1ccc(Oc2ccccc2)cc1)c1cccc(-c2ccccc2)c1,11.48,1.0599418880619547,EXACT_QUANTITATIVE
14761302,CHEMBL2181928,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,O=C1COc2ccc(N3CCOCC3c3ccccc3)nc2N1,11.75,1.070037866607755,EXACT_QUANTITATIVE
14761311,CHEMBL1916273,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C)c(C)nn2-c2ccccc2)cc1,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761312,CHEMBL191553,CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,c1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761313,CHEMBL271703,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12,c1ccc(CSc2ncc3nccnc3n2)cc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761314,CHEMBL2158829,O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761315,CHEMBL1917441,Cc1ccc2c(c1)c(Sc1cccc(Cl)c1)c(C)n2CC(=O)O,c1ccc(Sc2c[nH]c3ccccc23)cc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761316,CHEMBL98345,O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761317,CHEMBL181913,CN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761318,CHEMBL1778629,CCS(=O)(=O)c1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,c1ccc(-c2ccccc2)cc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761319,CHEMBL1778625,COc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,c1ccc(-c2ccccc2)cc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761320,CHEMBL459353,COc1ccc(N(C(=O)c2occc2CO)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,O=C(c1ccco1)N(Cc1ccccc1)c1ccccc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761321,CHEMBL2171015,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1)c1ccccc1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761322,CHEMBL379082,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761323,CHEMBL560241,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n[nH]1,O=C(NCC1CCCCCC1)c1cccc(-c2cc[nH]n2)c1,12.0,1.0791812460476249,EXACT_QUANTITATIVE
14761331,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,c1ccccc1,12.02,1.0799044676667207,EXACT_QUANTITATIVE
14761340,CHEMBL1448843,O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,12.3,1.089905111439398,EXACT_QUANTITATIVE
14761341,CHEMBL1209915,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2C(C)=O)cc1,c1ccc(C2=NNC(c3ccccc3)C2)cc1,12.3,1.089905111439398,EXACT_QUANTITATIVE
14761343,CHEMBL2164678,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)CC1,O=C(NC1CC1)C1CCCCC1C(=O)N1CCc2[nH]c3ccccc3c2C1,12.5,1.0969100130080565,EXACT_QUANTITATIVE
14761348,CHEMBL2141746,CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1,O=S(=O)(c1cccnc1)N1CCCC1,12.59,1.1000257301078626,EXACT_QUANTITATIVE
14761349,CHEMBL203059,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,12.59,1.1000257301078626,EXACT_QUANTITATIVE
14761357,CHEMBL244521,CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,O=c1c2cc(-c3ccccc3)ccc2ncn1CC1CCCNC1,12.88,1.1099158630237933,EXACT_QUANTITATIVE
14761363,CHEMBL392559,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(CN2CC3CC2CN3)c1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761364,CHEMBL511115,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,c1cc(OC2CCCC2)cc(C2CCCCC2)c1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761365,CHEMBL568904,Cc1ccc2c(N)c(C(N)=O)sc2n1,c1cnc2sccc2c1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761366,CHEMBL1778627,CN(c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1)S(C)(=O)=O,c1ccc(-c2ccccc2)cc1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761367,CHEMBL1916269,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,O=S(=O)(Nc1ccn[nH]1)c1ccccc1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761368,CHEMBL1807826,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,O=c1[nH]c2cccc(CCNCCSCCCNCCc3ccccc3)c2s1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761369,CHEMBL2207672,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4cc(S(C)(=O)=O)ccc34)CC2)c1Cl,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761370,CHEMBL244183,c1cn(-c2ccc(Oc3cc(Oc4ccc5c(c4)OCO5)ncn3)cc2)cn1,c1cn(-c2ccc(Oc3cc(Oc4ccc5c(c4)OCO5)ncn3)cc2)cn1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761371,CHEMBL243978,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761372,CHEMBL360106,CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,13.0,1.1139433523068367,EXACT_QUANTITATIVE
14761385,CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,c1ccc2c(c1)CCc1ccccc1N2,13.49,1.1300119496719043,EXACT_QUANTITATIVE
14761386,CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3,13.49,1.1300119496719043,EXACT_QUANTITATIVE
14762210,CHEMBL2171021,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)CC2)c1Cl,O=C(c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,13.5,1.130333768495006,EXACT_QUANTITATIVE
14762211,CHEMBL1290184,Cc1cccc(CN2CCC3(CC2)CCN(C(=O)c2ccccc2)CC3)c1,O=C(c1ccccc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,13.5,1.130333768495006,EXACT_QUANTITATIVE
14762220,CHEMBL2152523,c1ccc([C@H]([C@@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,c1ccc(C(C(c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,13.8,1.1398790864012365,EXACT_QUANTITATIVE
14762221,CHEMBL345937,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2,13.8,1.1398790864012365,EXACT_QUANTITATIVE
14762222,CHEMBL1455229,O=C(NCc1cccnc1)c1cc(-c2ccco2)on1,O=C(NCc1cccnc1)c1cc(-c2ccco2)on1,13.8,1.1398790864012365,EXACT_QUANTITATIVE
14762227,CHEMBL605846,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,O=C1COc2c(CCNCCc3ccccc3)cccc2N1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762228,CHEMBL2031221,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1cccc(N2CCOCC2)c1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762229,CHEMBL1916286,Cc1nn(-c2ccccc2)c(NS(=O)(=O)C2CCCCC2)c1C(=O)N[C@@H](C)C(C)(C)C,O=S(=O)(Nc1ccnn1-c1ccccc1)C1CCCCC1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762230,CHEMBL24646,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,O=C1CCC(c2ccc3[nH]c(-c4ccccc4)nc3c2)=NN1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762231,CHEMBL2207284,CNS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762232,CHEMBL257025,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]ncc12,c1ccc(CSc2ncc3cn[nH]c3n2)cc1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762233,CHEMBL315970,CC(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,O=c1[nH]c(=O)c2cn(Cc3cccc4ccccc34)cc2[nH]1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762234,CHEMBL1916083,CNC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762235,CHEMBL1945298,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOc3cccc(CNCCc4ccccc4F)c3)c2s1,O=c1[nH]c2cccc(CCNCCOc3cccc(CNCCc4ccccc4)c3)c2s1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762236,CHEMBL2207276,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3cc(S(C)(=O)=O)ccc23)CC1,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762237,CHEMBL2158774,Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762238,CHEMBL337962,CNC(=O)c1cccc(NC(=O)Nc2cccc(C#N)c2)c1CN1CCC(Cc2ccc(F)cc2)CC1,O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1,14.0,1.146128035678238,EXACT_QUANTITATIVE
14762241,CHEMBL1232461,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,14.13,1.1501421618485586,EXACT_QUANTITATIVE
14762242,CHEMBL1164033,CN(C)CCOc1cc(NS(=O)(=O)c2c(Cl)cc(C(F)(F)F)cc2Cl)ccc1Cl,O=S(=O)(Nc1ccccc1)c1ccccc1,14.13,1.1501421618485586,EXACT_QUANTITATIVE
14762243,CHEMBL168634,Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1,O=S(=O)(c1ccccc1)N1Bc2ccccc2C=N1,14.13,1.1501421618485586,EXACT_QUANTITATIVE
14762244,CHEMBL1829763,C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCO)(c2ccc(F)cc2)OC1=O,O=C1OC(c2ccccc2)CCN1Cc1ccc(-c2ccccc2)cc1,14.13,1.1501421618485586,EXACT_QUANTITATIVE
14762252,CHEMBL1929039,Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,O=C1COc2ccc(-c3ccnn3-c3ccccc3)cc2N1,14.45,1.1598678470925667,EXACT_QUANTITATIVE
14762253,CHEMBL1463345,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,O=C1C=C2C=CC3C(CCC4C3CCC43CCC(=O)O3)C2CC1,14.45,1.1598678470925667,EXACT_QUANTITATIVE
14762254,CHEMBL2070137,CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,c1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,14.45,1.1598678470925667,EXACT_QUANTITATIVE
14762255,CHEMBL29609,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,c1cc(CCCOc2ccc(-c3ncon3)cc2)on1,14.45,1.1598678470925667,EXACT_QUANTITATIVE
14762263,CHEMBL435859,OB1c2ccccc2N=C(S)N1c1cccnc1,B1c2ccccc2N=CN1c1cccnc1,14.79,1.1699681739968923,EXACT_QUANTITATIVE
14762264,CHEMBL521851,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)c2cn[nH]c2c1,14.79,1.1699681739968923,EXACT_QUANTITATIVE
14762270,CHEMBL556680,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C[C@H]3CCCN3)ccc12,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(CC3CCCN3)ccc12,15.0,1.1760912590556813,EXACT_QUANTITATIVE
14762271,CHEMBL108922,CCO/N=C/c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,c1ccc(OCCC2CCN(c3cccnn3)CC2)cc1,15.0,1.1760912590556813,EXACT_QUANTITATIVE
14762272,CHEMBL235392,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(CN2CC3CNCC(C2)O3)c1,15.0,1.1760912590556813,EXACT_QUANTITATIVE
14762273,CHEMBL371888,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)nc1,15.0,1.1760912590556813,EXACT_QUANTITATIVE
14762274,CHEMBL1643199,Cc1cc(CN2CCc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,O=C(Nc1ccccc1)C1c2ccccc2CCN1Cc1ccccc1,15.0,1.1760912590556813,EXACT_QUANTITATIVE
14762275,CHEMBL1939418,Nc1nc(Nc2ccc(F)c(Cl)c2)c2nc[nH]c2n1,c1ccc(Nc2ncnc3[nH]cnc23)cc1,15.0,1.1760912590556813,EXACT_QUANTITATIVE
14762276,CHEMBL551707,O=C(NCC12CC3CC(CC(C3)C1)C2)c1c(Cl)ccc2nc(N3CCC[C@H](NCCc4nnn[nH]4)C3)ccc12,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc2nc(N3CCCC(NCCc4nnn[nH]4)C3)ccc12,15.0,1.1760912590556813,EXACT_QUANTITATIVE
14762277,CHEMBL1397672,Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1,O=c1c(Cc2ccccc2)c[nH]c2nc(NCc3ccccc3)nn12,15.0,1.1760912590556813,EXACT_QUANTITATIVE
14762281,CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,15.14,1.180125875164054,EXACT_QUANTITATIVE
14762282,CHEMBL957,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,O=S(=O)(Nc1nc(-c2ncccn2)ncc1Oc1ccccc1)c1ccccc1,15.14,1.180125875164054,EXACT_QUANTITATIVE
14762283,CHEMBL2170837,CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,O=S(=O)(Nc1ccc(N2CCN(c3cccc(-c4cc[nH]c4-c4ccccc4)c3)CC2)cc1)c1ccc(NC(CCN2CCCCC2)CSc2ccccc2)cc1,15.14,1.180125875164054,EXACT_QUANTITATIVE
14762291,CHEMBL422648,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,O=c1occ(CN2CCN(c3ccc4c(=O)cc5n(c4c3)CS5)CC2)o1,15.49,1.190051417759206,EXACT_QUANTITATIVE
14762292,CHEMBL1916280,CCC(C)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,15.67,1.19506899646859,EXACT_QUANTITATIVE
14762294,CHEMBL570899,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,c1cnc(CNc2cncc(Nc3cc[nH]n3)n2)nc1,15.85,1.2000292665537702,EXACT_QUANTITATIVE
14762295,CHEMBL2012204,Cc1cc([C@H](O)[C@](C)(OCc2ccc(-c3ccccc3)cc2)C(=O)NO)no1,c1ccc(-c2ccc(COCCc3ccon3)cc2)cc1,15.85,1.2000292665537702,EXACT_QUANTITATIVE
14762296,CHEMBL1645135,C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1,O=C(NCc1ccccc1)c1cccc2c1N(Cc1ccccc1)CC2,15.85,1.2000292665537702,EXACT_QUANTITATIVE
14762302,CHEMBL1939414,Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1,c1ccc(Nc2ncnc3[nH]cnc23)cc1,16.0,1.2041199826559248,EXACT_QUANTITATIVE
14762303,CHEMBL1672434,C[C@H]1C[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)CN1C#N,O=S(=O)(NC1CCNC1)c1ccccc1,16.0,1.2041199826559248,EXACT_QUANTITATIVE
14762304,CHEMBL2031225,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1ccccc1,16.0,1.2041199826559248,EXACT_QUANTITATIVE
