action_type,activity_comment,activity_id,activity_properties,assay_cell_type,assay_chembl_id,assay_description,assay_organism,assay_strain,assay_subcellular_fraction,assay_tax_id,assay_tissue,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,canonical_smiles_rdkit,cell_chembl_id,clogp,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,ligand_efficiency,measurement_audit,modality,molecular_weight,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,raw_filename,raw_identifier,raw_smiles,raw_target,record_id,relation,rotatable_bonds,source,source_row_1based,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,structure_error,structure_status,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,tissue_chembl_id,toid,tpsa,type,undefined_stereo_elements,units,uo_units,upper_value,value
,,14765406,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,CHEMBL3308022,4.659300000000004,,,CHEMBL3301361,,,0,0.43478260869565216,1,6,3,,"{""number"": ""88.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,414.5710000000001,CHEMBL320714,,CHEMBL320714,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL320714,Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,88.0,2130588,,13,CHEMBL3301371,510,27,1,,,CL,uL.min-1.(10^6cells)-1,,88.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,74.61000000000001,CLint,0,microL/min/1E6 cells,,,88.0
,,14765409,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,CHEMBL3308022,3.0231400000000015,,,CHEMBL3301361,,,0,0.3333333333333333,1,7,0,,"{""number"": ""89.13"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,426.4980000000002,CHEMBL1489611,,CHEMBL1489611,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1489611,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,89.13,2132477,,5,CHEMBL3301371,511,27,1,,,CL,uL.min-1.(10^6cells)-1,,89.13,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,92.68,CLint,0,microL/min/1E6 cells,,,89.13
,,14765410,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,CHEMBL3308022,3.022120000000001,,,CHEMBL3301361,,,0,0.2727272727272727,1,7,2,,"{""number"": ""89.13"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,491.9530000000002,CHEMBL2331749,,CHEMBL2331749,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL2331749,Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,89.13,2130977,,5,CHEMBL3301371,512,27,1,,,CL,uL.min-1.(10^6cells)-1,,89.13,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,121.69999999999999,CLint,0,microL/min/1E6 cells,,,89.13
,,14765411,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,CHEMBL3308022,3.4463000000000017,,,CHEMBL3301361,,,0,0.38461538461538464,1,5,0,,"{""number"": ""89.13"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,477.5860000000003,CHEMBL2147032,,CHEMBL2147032,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL2147032,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,89.13,2131783,,4,CHEMBL3301371,513,27,1,,,CL,uL.min-1.(10^6cells)-1,,89.13,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,79.80999999999999,CLint,0,microL/min/1E6 cells,,,89.13
,,14765412,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC(C)CNc1nc(N2CCN(CC3CCCOC3)CC2)ncc1C(=O)NCc1ccccc1,CC(C)CNc1nc(N2CCN(CC3CCCOC3)CC2)ncc1C(=O)NCc1ccccc1,CHEMBL3308022,3.0231000000000012,,,CHEMBL3301361,,,0,0.5769230769230769,1,7,2,,"{""number"": ""89.13"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,466.6300000000002,CHEMBL1818218,,CHEMBL1818218,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1818218,CC(C)CNc1nc(N2CCN(CC3CCCOC3)CC2)ncc1C(=O)NCc1ccccc1,89.13,2131463,,9,CHEMBL3301371,514,27,1,,,CL,uL.min-1.(10^6cells)-1,,89.13,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,82.62,CLint,1,microL/min/1E6 cells,,,89.13
,,14765414,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,CHEMBL3308022,2.4562999999999997,,,CHEMBL3301361,,,0,0.631578947368421,1,3,1,,"{""number"": ""91.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,318.43700000000024,CHEMBL1201335,GLYCOPYRRONIUM,CHEMBL1201335,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1201335,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,91.0,2133145,,4,CHEMBL3301371,515,27,1,,,CL,uL.min-1.(10^6cells)-1,,91.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,46.53,CLint,2,microL/min/1E6 cells,,,91.0
,,14765415,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,CHEMBL3308022,2.4915000000000003,,,CHEMBL3301361,,,0,0.4090909090909091,1,7,3,,"{""number"": ""91.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,464.60900000000026,CHEMBL82663,SIBENADET,CHEMBL82663,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL82663,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,91.0,2130676,,13,CHEMBL3301371,516,27,1,,,CL,uL.min-1.(10^6cells)-1,,91.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,108.49,CLint,0,microL/min/1E6 cells,,,91.0
,,14765416,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,CHEMBL3308022,2.6417800000000016,,,CHEMBL3301361,,,0,0.2631578947368421,1,3,2,,"{""number"": ""91.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,307.397,CHEMBL212521,,CHEMBL212521,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL212521,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,91.0,2127969,,6,CHEMBL3301371,517,27,1,,,CL,uL.min-1.(10^6cells)-1,,91.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,78.91,CLint,0,microL/min/1E6 cells,,,91.0
,,14765417,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,CHEMBL3308022,2.3815999999999997,,,CHEMBL3301361,,,0,0.16666666666666666,1,6,2,,"{""number"": ""91.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,308.319,CHEMBL259850,,CHEMBL259850,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL259850,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,91.0,2131207,,5,CHEMBL3301371,518,27,1,,,CL,uL.min-1.(10^6cells)-1,,91.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,106.39000000000001,CLint,0,microL/min/1E6 cells,,,91.0
,,14765418,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,c1ccc(CSc2nc3cccnc3[nH]2)cc1,c1ccc(CSc2nc3cccnc3[nH]2)cc1,CHEMBL3308022,3.2502000000000004,,,CHEMBL3301361,,,0,0.07692307692307693,1,3,1,,"{""number"": ""91.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,241.31900000000005,CHEMBL1405928,,CHEMBL1405928,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1405928,c1ccc(CSc2nc3cccnc3[nH]2)cc1,91.0,2130336,,3,CHEMBL3301371,519,27,1,,,CL,uL.min-1.(10^6cells)-1,,91.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,41.57,CLint,0,microL/min/1E6 cells,,,91.0
,,14765419,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CHEMBL3308022,5.088000000000005,,,CHEMBL3301361,,,0,0.3448275862068966,1,3,1,,"{""number"": ""91.2"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,477.0480000000002,CHEMBL841,LOPERAMIDE,CHEMBL841,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,91.2,2128843,,7,CHEMBL3301371,520,27,1,,,CL,uL.min-1.(10^6cells)-1,,91.2,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,43.78,CLint,0,microL/min/1E6 cells,,,91.2
,,14765420,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3308022,6.139100000000005,,,CHEMBL3301361,,,0,0.1724137931034483,1,8,2,,"{""number"": ""91.2"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,581.0690000000002,CHEMBL554,LAPATINIB,CHEMBL554,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,91.2,2130119,,11,CHEMBL3301371,521,27,1,,,CL,uL.min-1.(10^6cells)-1,,91.2,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,106.35000000000001,CLint,0,microL/min/1E6 cells,,,91.2
,,14765421,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1cccc(NC(=O)Nc2cccc3ccccc23)c1,Cc1cccc(NC(=O)Nc2cccc3ccccc23)c1,CHEMBL3308022,4.792220000000003,,,CHEMBL3301361,,,0,0.05555555555555555,1,1,2,,"{""number"": ""91.2"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,276.33900000000006,CHEMBL1596896,,CHEMBL1596896,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1596896,Cc1cccc(NC(=O)Nc2cccc3ccccc23)c1,91.2,2131132,,2,CHEMBL3301371,522,27,1,,,CL,uL.min-1.(10^6cells)-1,,91.2,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,41.13,CLint,0,microL/min/1E6 cells,,,91.2
,,14765422,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,CHEMBL3308022,5.437900000000008,,,CHEMBL3301361,,,0,0.48,1,6,3,,"{""number"": ""93.03"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,442.6250000000002,CHEMBL322479,,CHEMBL322479,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL322479,CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,93.03,2131229,,13,CHEMBL3301371,523,27,1,,,CL,uL.min-1.(10^6cells)-1,,93.03,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,74.61,CLint,0,microL/min/1E6 cells,,,93.03
,,14765423,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,CHEMBL3308022,1.6260999999999994,,,CHEMBL3301361,,,0,0.4,1,10,5,,"{""number"": ""93.33"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,493.9770000000001,CHEMBL2170994,,CHEMBL2170994,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL2170994,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,93.33,2131443,,8,CHEMBL3301371,524,27,1,,,CL,uL.min-1.(10^6cells)-1,,93.33,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,160.44,CLint,0,microL/min/1E6 cells,,,93.33
,,14765427,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,Cc1cc(NC(=O)Nc2cccc3ccccc23)no1,Cc1cc(NC(=O)Nc2cccc3ccccc23)no1,CHEMBL3308022,3.7802200000000017,,,CHEMBL3301361,,,0,0.06666666666666667,1,3,2,,"{""number"": ""95.5"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,267.28800000000007,CHEMBL1470412,,CHEMBL1470412,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1470412,Cc1cc(NC(=O)Nc2cccc3ccccc23)no1,95.5,2130645,,2,CHEMBL3301371,525,27,1,,,CL,uL.min-1.(10^6cells)-1,,95.5,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,67.16,CLint,0,microL/min/1E6 cells,,,95.5
,,14765434,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,CHEMBL3308022,5.0751000000000035,,,CHEMBL3301361,,,0,0.13636363636363635,1,3,1,,"{""number"": ""97.72"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,348.398,CHEMBL1688458,,CHEMBL1688458,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1688458,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,97.72,2131795,,8,CHEMBL3301371,526,27,1,,,CL,uL.min-1.(10^6cells)-1,,97.72,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,55.760000000000005,CLint,0,microL/min/1E6 cells,,,97.72
,,14765438,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1,O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1,CHEMBL3308022,4.221700000000003,,,CHEMBL3301361,,,0,0.36363636363636365,1,6,5,,"{""number"": ""98.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,428.5580000000001,CHEMBL109244,,CHEMBL109244,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL109244,O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1,98.0,2130592,,11,CHEMBL3301371,527,27,1,,,CL,uL.min-1.(10^6cells)-1,,98.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,106.51,CLint,0,microL/min/1E6 cells,,,98.0
,,14765439,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,CHEMBL3308022,3.3137000000000016,,,CHEMBL3301361,,,0,0.44,1,6,3,,"{""number"": ""99.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,471.62300000000033,CHEMBL1800658,,CHEMBL1800658,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1800658,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,99.0,2129480,,13,CHEMBL3301371,528,27,1,,,CL,uL.min-1.(10^6cells)-1,,99.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,94.66000000000001,CLint,0,microL/min/1E6 cells,,,99.0
,,14765442,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,CHEMBL3308022,2.2663,,,CHEMBL3301361,,,0,0.20833333333333334,1,6,1,,"{""number"": ""100.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,426.48000000000025,CHEMBL521809,,CHEMBL521809,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL521809,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,100.0,2128419,,4,CHEMBL3301371,529,27,1,,,CL,uL.min-1.(10^6cells)-1,,100.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,95.08,CLint,0,microL/min/1E6 cells,,,100.0
,,14765445,[],Hepatocyte,CHEMBL3301371,"ASTRAZENECA: Intrinsic clearance measured in rat hepatocytes following incubation at 37C. Experimental range <3 to >150 microL/min/1E6 cells. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736",Rattus norvegicus,"CD1, BC, CD1, NMRI, SCID, or Nd",,10116,Liver,A,,,BAO_0002759,BAO_0000219,cell-based format,CC(C)=CCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,CC(C)=CCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,CHEMBL3308022,4.896200000000005,,,CHEMBL3301361,,,0,0.6666666666666666,1,3,0,,"{""number"": ""101.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,425.6370000000003,CHEMBL1924046,,CHEMBL1924046,,0,,data/raw/chembl/CHEMBL3301371_activities_00000.json,CHEMBL1924046,CC(C)=CCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,101.0,2129880,,7,CHEMBL3301371,530,27,1,,,CL,uL.min-1.(10^6cells)-1,,101.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,29.54,CLint,2,microL/min/1E6 cells,,,101.0
