action_type,activity_comment,activity_id,activity_properties,assay_cell_type,assay_chembl_id,assay_description,assay_organism,assay_strain,assay_subcellular_fraction,assay_tax_id,assay_tissue,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,canonical_smiles_rdkit,cell_chembl_id,clogp,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,ligand_efficiency,measurement_audit,modality,molecular_weight,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,raw_filename,raw_identifier,raw_smiles,raw_target,record_id,relation,rotatable_bonds,source,source_row_1based,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,structure_error,structure_status,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,tissue_chembl_id,toid,tpsa,type,undefined_stereo_elements,units,uo_units,upper_value,value
,,14762347,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,,4.105700000000003,,,CHEMBL3301361,,,0,0.76,1,5,3,,"{""number"": ""17.5"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,436.5890000000002,CHEMBL1201391,TENIVASTATIN,CHEMBL1201391,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1201391,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,17.5,2127826,,10,CHEMBL3301370,539,27,1,,,CL,mL.min-1.g-1,,17.5,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,104.06000000000002,CLint,0,microL/min/mg,,,17.5
,,14762348,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,,5.097800000000006,,,CHEMBL3301361,,,0,0.5806451612903226,1,6,0,,"{""number"": ""17.5"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,672.741,CHEMBL1952100,,CHEMBL1952100,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1952100,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,17.5,2132299,,11,CHEMBL3301370,540,27,1,,,CL,mL.min-1.g-1,,17.5,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,95.07,CLint,0,microL/min/mg,,,17.5
,,14762352,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,4.777400000000004,,,CHEMBL3301361,,,0,0.4,1,5,1,,"{""number"": ""17.78"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,428.5400000000001,CHEMBL1513,IRBESARTAN,CHEMBL1513,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1513,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,17.78,2131973,,7,CHEMBL3301370,541,27,1,,,CL,mL.min-1.g-1,,17.78,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,87.13,CLint,0,microL/min/mg,,,17.78
,,14762353,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2C#N)s1,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2C#N)s1,,2.975100000000001,,,CHEMBL3301361,,,0,0.3,1,9,3,,"{""number"": ""17.78"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,406.5190000000001,CHEMBL2348642,,CHEMBL2348642,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2348642,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2C#N)s1,17.78,2131874,,5,CHEMBL3301370,542,27,1,,,CL,mL.min-1.g-1,,17.78,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,101.78999999999999,CLint,0,microL/min/mg,,,17.78
,,14762354,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1,O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1,,2.5664000000000007,,,CHEMBL3301361,,,0,0.15384615384615385,1,5,2,,"{""number"": ""17.78"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,308.384,CHEMBL406366,,CHEMBL406366,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL406366,O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1,17.78,2132497,,6,CHEMBL3301370,543,27,1,,,CL,mL.min-1.g-1,,17.78,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,79.28999999999999,CLint,0,microL/min/mg,,,17.78
,,14762355,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccncc4s3)CC2)CC1,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccncc4s3)CC2)CC1,,2.3186799999999996,,,CHEMBL3301361,,,0,0.5909090909090909,1,7,1,,"{""number"": ""17.78"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,438.5570000000002,CHEMBL2070950,,CHEMBL2070950,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2070950,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccncc4s3)CC2)CC1,17.78,2128949,,4,CHEMBL3301370,544,27,1,,,CL,mL.min-1.g-1,,17.78,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,102.22,CLint,0,microL/min/mg,,,17.78
,,14762356,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Nc1nc2ccccc2s1,Nc1nc2ccccc2s1,,1.8784999999999998,,,CHEMBL3301361,,,0,0.0,1,3,1,,"{""number"": ""17.78"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,150.20599999999996,CHEMBL329785,,CHEMBL329785,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL329785,Nc1nc2ccccc2s1,17.78,2127747,,0,CHEMBL3301370,545,27,1,,,CL,mL.min-1.g-1,,17.78,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,38.91,CLint,0,microL/min/mg,,,17.78
,,14762357,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,,3.4151000000000016,,,CHEMBL3301361,,,0,0.3157894736842105,1,4,0,,"{""number"": ""17.78"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,309.413,CHEMBL12610,BENZYDAMINE,CHEMBL12610,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL12610,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,17.78,2128305,,7,CHEMBL3301370,546,27,1,,,CL,mL.min-1.g-1,,17.78,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,30.29,CLint,0,microL/min/mg,,,17.78
,,14762361,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,,3.6914000000000025,,,CHEMBL3301361,,,0,0.6956521739130435,1,3,2,,"{""number"": ""18.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,401.9820000000001,CHEMBL235789,,CHEMBL235789,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL235789,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,18.0,2130693,,5,CHEMBL3301370,547,27,1,,,CL,mL.min-1.g-1,,18.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,44.370000000000005,CLint,4,microL/min/mg,,,18.0
,,14762362,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,,3.05872,,,CHEMBL3301361,,,0,0.058823529411764705,1,6,3,,"{""number"": ""18.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,373.4130000000001,CHEMBL103355,,CHEMBL103355,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL103355,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,18.0,2131916,,5,CHEMBL3301370,548,27,1,,,CL,mL.min-1.g-1,,18.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,109.99999999999999,CLint,0,microL/min/mg,,,18.0
,,14762363,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,,3.544100000000003,,,CHEMBL3301361,,,0,0.5666666666666667,1,7,0,,"{""number"": ""18.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,658.8090000000002,CHEMBL1951898,,CHEMBL1951898,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1951898,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,18.0,2132252,,11,CHEMBL3301370,549,27,1,,,CL,mL.min-1.g-1,,18.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,98.31,CLint,0,microL/min/mg,,,18.0
,,14762364,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,,4.9885000000000055,,,CHEMBL3301361,,,0,0.40625,1,6,0,,"{""number"": ""18.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,650.7850000000003,CHEMBL211175,,CHEMBL211175,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL211175,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,18.0,2132132,,11,CHEMBL3301370,550,27,1,,,CL,mL.min-1.g-1,,18.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,91.83000000000001,CLint,0,microL/min/mg,,,18.0
,,14762365,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCCCCSc1nc(O)c2sc(N)nc2n1,CCCCCSc1nc(O)c2sc(N)nc2n1,,2.656400000000001,,,CHEMBL3301361,,,0,0.5,1,7,2,,"{""number"": ""18.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,270.38300000000004,CHEMBL201799,,CHEMBL201799,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL201799,CCCCCSc1nc(O)c2sc(N)nc2n1,18.0,2130635,,5,CHEMBL3301370,551,27,1,,,CL,mL.min-1.g-1,,18.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,84.92,CLint,0,microL/min/mg,,,18.0
,,14762371,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,,1.1957999999999995,,,CHEMBL3301361,,,0,0.3333333333333333,1,7,1,,"{""number"": ""18.2"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,355.3980000000001,CHEMBL1086310,,CHEMBL1086310,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1086310,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,18.2,2129933,,4,CHEMBL3301370,552,27,1,,,CL,mL.min-1.g-1,,18.2,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,90.92000000000002,CLint,0,microL/min/mg,,,18.2
,,14762372,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1,CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1,,2.2243000000000004,,,CHEMBL3301361,,,0,0.42857142857142855,1,8,4,,"{""number"": ""18.33"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,639.558,CHEMBL2207655,,CHEMBL2207655,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL2207655,CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1,18.33,2132126,,9,CHEMBL3301370,553,27,1,,,CL,mL.min-1.g-1,,18.33,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,152.27,CLint,0,microL/min/mg,,,18.33
,,14762373,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,,4.571200000000005,,,CHEMBL3301361,,,0,0.40625,1,6,0,,"{""number"": ""18.5"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,596.8150000000002,CHEMBL198150,,CHEMBL198150,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL198150,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,18.5,2131603,,11,CHEMBL3301370,554,27,1,,,CL,mL.min-1.g-1,,18.5,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,91.83000000000001,CLint,1,microL/min/mg,,,18.5
,,14762377,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,3.405100000000002,,,CHEMBL3301361,,,0,0.2727272727272727,1,7,1,,"{""number"": ""18.62"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,393.4430000000002,CHEMBL553,ERLOTINIB,CHEMBL553,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,18.62,2127758,,10,CHEMBL3301370,555,27,1,,,CL,mL.min-1.g-1,,18.62,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,74.73000000000002,CLint,0,microL/min/mg,,,18.62
,,14762384,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,3.501800000000001,,,CHEMBL3301361,,,0,0.2962962962962963,1,7,5,,"{""number"": ""19.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,493.62900000000013,CHEMBL1944693,,CHEMBL1944693,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1944693,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,19.0,2127666,,12,CHEMBL3301370,556,27,1,,,CL,mL.min-1.g-1,,19.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,106.60999999999999,CLint,0,microL/min/mg,,,19.0
,,14762385,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,,4.146600000000003,,,CHEMBL3301361,,,0,0.2692307692307692,1,6,5,,"{""number"": ""19.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,498.0480000000002,CHEMBL1944690,,CHEMBL1944690,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1944690,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,19.0,2127665,,11,CHEMBL3301370,557,27,1,,,CL,mL.min-1.g-1,,19.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,97.38000000000001,CLint,0,microL/min/mg,,,19.0
,,14762386,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,COc1ccc(-c2nc(N)s[n+]2-c2ccccc2)cc1,COc1ccc(-c2nc(N)s[n+]2-c2ccccc2)cc1,,2.677600000000001,,,CHEMBL3301361,,,0,0.06666666666666667,1,4,1,,"{""number"": ""19.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,284.36400000000003,CHEMBL1739708,,CHEMBL1739708,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1739708,COc1ccc(-c2nc(N)s[n+]2-c2ccccc2)cc1,19.0,2130738,,3,CHEMBL3301370,558,27,1,,,CL,mL.min-1.g-1,,19.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,52.02,CLint,0,microL/min/mg,,,19.0
,,14762387,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC,COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC,,3.1740000000000013,,,CHEMBL3301361,,,0,0.2222222222222222,1,6,0,,"{""number"": ""19.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,328.3680000000001,CHEMBL1870384,,CHEMBL1870384,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL1870384,COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC,19.0,2130235,,7,CHEMBL3301370,559,27,1,,,CL,mL.min-1.g-1,,19.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,61.640000000000015,CLint,2,microL/min/mg,,,19.0
,,14762388,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,,3.868400000000003,,,CHEMBL3301361,,,0,0.6111111111111112,1,2,2,,"{""number"": ""19.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,318.8480000000001,CHEMBL129982,,CHEMBL129982,,0,,data/raw/chembl/CHEMBL3301370_activities_00000.json,CHEMBL129982,Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,19.0,2130765,,3,CHEMBL3301370,560,27,1,,,CL,mL.min-1.g-1,,19.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,55.120000000000005,CLint,4,microL/min/mg,,,19.0
