CollectionName,Internal ID,LOG HLM_CLint (mL/min/kg),LOG MDR1-MDCK ER (B-A/A-B),LOG PLASMA PROTEIN BINDING (HUMAN) (% unbound),LOG PLASMA PROTEIN BINDING (RAT) (% unbound),LOG RLM_CLint (mL/min/kg),LOG SOLUBILITY PH 6.8 (ug/mL),SMILES,Vendor ID,canonical_smiles_rdkit,clogp,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,measurement_audit,molecular_weight,raw_filename,raw_identifier,raw_smiles,raw_target,rotatable_bonds,source,source_row_1based,structure_error,structure_status,tpsa,undefined_stereo_elements
emolecules,Mol1686,2.118400319,,,,2.7024021,1.727703884,COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,25630700,COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,3.833000000000003,0,0.2608695652173913,1,4,0,"{""number"": ""2.118400319"", ""relation"": ""="", ""status"": ""VALID""}",374.4400000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol1686,COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,2.118400319,4,Biogen,1686,,VALID,42.010000000000005,0
emolecules,Mol1687,2.088564854,,,,3.029882321,1.452706227,CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,49661196,CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,2.945820000000001,0,0.2,1,2,1,"{""number"": ""2.088564854"", ""relation"": ""="", ""status"": ""VALID""}",258.29599999999994,data/raw/biogen/ADME_public_set_3521.csv,Mol1687,CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,2.088564854,3,Biogen,1687,,VALID,41.99,0
emolecules,Mol1688,0.675686709,,,,1.773925339,1.470116353,COc1cccc(NC(=O)C2CNC2)c1,41481164,COc1cccc(NC(=O)C2CNC2)c1,0.8530999999999999,0,0.36363636363636365,1,3,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",206.24499999999998,data/raw/biogen/ADME_public_set_3521.csv,Mol1688,COc1cccc(NC(=O)C2CNC2)c1,0.675686709,3,Biogen,1688,,VALID,50.36,0
emolecules,Mol1689,0.675686709,,,,1.563065578,1.613524703,Nc1ccnn1Cc1ccc(Cl)c(F)c1,32446589,Nc1ccnn1Cc1ccc(Cl)c(F)c1,2.3061,0,0.1,1,3,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",225.654,data/raw/biogen/ADME_public_set_3521.csv,Mol1689,Nc1ccnn1Cc1ccc(Cl)c(F)c1,0.675686709,2,Biogen,1689,,VALID,43.839999999999996,0
emolecules,Mol1690,1.616559529,,,,2.224209228,1.059184618,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,6630605,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,3.711820000000003,0,0.4090909090909091,1,5,1,"{""number"": ""1.616559529"", ""relation"": ""="", ""status"": ""VALID""}",431.46200000000016,data/raw/biogen/ADME_public_set_3521.csv,Mol1690,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,1.616559529,5,Biogen,1690,,VALID,63.050000000000004,0
emolecules,Mol1691,0.675686709,,,,1.027920136,1.429429264,O=C(O)c1cc(Cl)cc2cccnc12,29646054,O=C(O)c1cc(Cl)cc2cccnc12,2.5864000000000003,0,0.0,1,2,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",207.616,data/raw/biogen/ADME_public_set_3521.csv,Mol1691,O=C(O)c1cc(Cl)cc2cccnc12,0.675686709,1,Biogen,1691,,VALID,50.19,0
emolecules,Mol1692,0.675686709,,,,2.089092256,1.698535493,O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,53882205,O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,2.0949,0,0.5,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",326.4000000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol1692,O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,0.675686709,1,Biogen,1692,,VALID,66.71000000000001,0
emolecules,Mol1693,1.467193589,,,,2.480900497,0.694605199,Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,36965952,Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,2.2669000000000006,0,0.3333333333333333,1,5,1,"{""number"": ""1.467193589"", ""relation"": ""="", ""status"": ""VALID""}",349.23200000000014,data/raw/biogen/ADME_public_set_3521.csv,Mol1693,Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,1.467193589,3,Biogen,1693,,VALID,52.49,0
emolecules,Mol1694,0.675686709,,,,1.027920136,1.409933123,Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,2866623,Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,2.6462400000000006,0,0.5,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",261.32499999999993,data/raw/biogen/ADME_public_set_3521.csv,Mol1694,Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,0.675686709,4,Biogen,1694,,VALID,68.01,0
emolecules,Mol1695,0.675686709,,,,1.027920136,1.559547556,Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,17140003,Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,1.08252,0,0.3076923076923077,1,3,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",246.26599999999993,data/raw/biogen/ADME_public_set_3521.csv,Mol1695,Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,0.675686709,3,Biogen,1695,,VALID,66.48,0
emolecules,Mol1696,2.045835222,,,,3.098164526,1.547159121,CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,31342589,CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,3.521480000000002,0,0.4666666666666667,1,2,0,"{""number"": ""2.045835222"", ""relation"": ""="", ""status"": ""VALID""}",294.75700000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol1696,CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,2.045835222,3,Biogen,1696,,VALID,44.1,0
emolecules,Mol1697,1.910981724,,,,2.989325652,1.759063188,COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,17272298,COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,4.440000000000004,0,0.3181818181818182,1,4,1,"{""number"": ""1.910981724"", ""relation"": ""="", ""status"": ""VALID""}",347.4620000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol1697,COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,1.910981724,6,Biogen,1697,,VALID,39.08,0
emolecules,Mol1698,0.675686709,,,,1.898834838,1.594282029,CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,30493324,CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,1.6678,0,0.6153846153846154,1,6,0,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",261.329,data/raw/biogen/ADME_public_set_3521.csv,Mol1698,CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,0.675686709,3,Biogen,1698,,VALID,59.980000000000004,0
enamineHTS,Mol1699,0.675686709,,,,1.027920136,1.632659713,C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,Z1525853439,C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,0.9518,0,0.5384615384615384,1,5,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",300.28400000000005,data/raw/biogen/ADME_public_set_3521.csv,Mol1699,C#CCN1CCN(Cc2nc(O)cc(C(F)(F)F)n2)CC1,0.675686709,3,Biogen,1699,,VALID,52.49,0
emolecules,Mol1700,1.609871757,,,,2.00858314,1.633670406,CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,36642098,CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,3.213700000000001,0,0.3076923076923077,1,6,1,"{""number"": ""1.609871757"", ""relation"": ""="", ""status"": ""VALID""}",273.36499999999995,data/raw/biogen/ADME_public_set_3521.csv,Mol1700,CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,1.609871757,4,Biogen,1700,,VALID,55.63,0
emolecules,Mol1701,0.675686709,,,,1.027920136,1.798305282,CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,29972787,CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.0110999999999999,0,0.5333333333333333,1,5,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",323.4180000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol1701,CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,4,Biogen,1701,,VALID,75.17,0
emolecules,Mol1702,1.899962691,,,,3.823444232,0.423245874,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,11881868,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,2.496500000000001,0,0.3157894736842105,1,4,1,"{""number"": ""1.899962691"", ""relation"": ""="", ""status"": ""VALID""}",371.4620000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol1702,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,1.899962691,4,Biogen,1702,,VALID,75.17,0
emolecules,Mol1703,0.675686709,,,,1.51913204,1.640978057,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,31865260,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,2.1121,0,0.47058823529411764,1,6,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",327.38800000000015,data/raw/biogen/ADME_public_set_3521.csv,Mol1703,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,0.675686709,4,Biogen,1703,,VALID,79.95,0
emolecules,Mol1704,0.675686709,,,,2.208543468,1.507855872,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,31856394,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.1491,0,0.5294117647058824,1,3,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",299.37400000000014,data/raw/biogen/ADME_public_set_3521.csv,Mol1704,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,2,Biogen,1704,,VALID,58.1,2
emolecules,Mol1705,1.543943942,,,,2.530508335,0.62838893,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,3595688,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,3.1758000000000015,0,0.2777777777777778,1,6,1,"{""number"": ""1.543943942"", ""relation"": ""="", ""status"": ""VALID""}",351.43500000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol1705,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,1.543943942,2,Biogen,1705,,VALID,66.81,0
emolecules,Mol1706,1.834535144,,,,2.880727296,1.77524626,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,18897980,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,2.4654000000000007,0,0.5294117647058824,1,4,1,"{""number"": ""1.834535144"", ""relation"": ""="", ""status"": ""VALID""}",333.4570000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol1706,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,1.834535144,6,Biogen,1706,,VALID,58.1,0
emolecules,Mol1707,0.675686709,,,,1.879800964,1.810568529,CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,36915653,CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.9181,0,0.5294117647058824,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",317.3890000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol1707,CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,4,Biogen,1707,,VALID,67.33,1
emolecules,Mol1708,0.675686709,,,,1.19529066,1.201397124,O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,35736237,O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.9789999999999994,0,0.5789473684210527,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",342.4430000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol1708,O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,5,Biogen,1708,,VALID,61.34,0
emolecules,Mol1709,0.675686709,,,,1.027920136,1.773786445,CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,43249213,CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,1.4778999999999998,0,0.14285714285714285,1,4,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",271.276,data/raw/biogen/ADME_public_set_3521.csv,Mol1709,CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,0.675686709,4,Biogen,1709,,VALID,92.18,0
emolecules,Mol1710,1.375590463,,,,1.811286721,1.538322333,Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,31919222,Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,2.7197000000000005,0,0.13333333333333333,1,5,1,"{""number"": ""1.375590463"", ""relation"": ""="", ""status"": ""VALID""}",298.371,data/raw/biogen/ADME_public_set_3521.csv,Mol1710,Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.375590463,4,Biogen,1710,,VALID,59.81,0
emolecules,Mol1711,2.547455942,,,,2.886557838,0.017033339,CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,31307970,CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,3.9577200000000037,0,0.42857142857142855,1,7,0,"{""number"": ""2.547455942"", ""relation"": ""="", ""status"": ""VALID""}",447.58200000000033,data/raw/biogen/ADME_public_set_3521.csv,Mol1711,CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,2.547455942,6,Biogen,1711,,VALID,81.5,0
emolecules,Mol1712,0.675686709,,,,1.027920136,1.702861171,Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,31414154,Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,1.0822999999999998,0,0.35714285714285715,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",259.3089999999999,data/raw/biogen/ADME_public_set_3521.csv,Mol1712,Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,0.675686709,2,Biogen,1712,,VALID,60.489999999999995,0
emolecules,Mol1713,0.675686709,,,,1.923616999,1.606918526,Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1,49922974,Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1,2.475320000000001,0,0.13333333333333333,1,3,3,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",275.279,data/raw/biogen/ADME_public_set_3521.csv,Mol1713,Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1,0.675686709,3,Biogen,1713,,VALID,69.56,0
emolecules,Mol1714,0.675686709,,,,1.691108027,1.224014811,Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,1542490,Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,3.0325200000000008,0,0.13333333333333333,1,3,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",253.30500000000004,data/raw/biogen/ADME_public_set_3521.csv,Mol1714,Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,0.675686709,3,Biogen,1714,,VALID,63.93,0
mcule,Mol1715,0.675686709,,,,2.66329376,1.566437492,Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,MCULE-5706030807,Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,3.085020000000001,0,0.5714285714285714,1,3,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",347.68399999999997,data/raw/biogen/ADME_public_set_3521.csv,Mol1715,Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,0.675686709,5,Biogen,1715,,VALID,24.5,0
emolecules,Mol1716,0.675686709,,,,2.418869481,1.042378598,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,26398930,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,3.1820000000000013,0,0.25,1,3,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",348.4060000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol1716,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,0.675686709,4,Biogen,1716,,VALID,78.09,0
emolecules,Mol1717,1.152746864,,,,2.122412495,0.472024698,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,24950891,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,4.139300000000002,0,0.22727272727272727,1,7,3,"{""number"": ""1.152746864"", ""relation"": ""="", ""status"": ""VALID""}",491.49500000000023,data/raw/biogen/ADME_public_set_3521.csv,Mol1717,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,1.152746864,6,Biogen,1717,,VALID,113.08,0
emolecules,Mol1718,2.238856198,,,,2.961711002,1.052693942,Cc1csc(NC(=O)c2cccc(C)c2C)n1,31840778,Cc1csc(NC(=O)c2cccc(C)c2C)n1,3.320660000000001,0,0.23076923076923078,1,3,1,"{""number"": ""2.238856198"", ""relation"": ""="", ""status"": ""VALID""}",246.335,data/raw/biogen/ADME_public_set_3521.csv,Mol1718,Cc1csc(NC(=O)c2cccc(C)c2C)n1,2.238856198,2,Biogen,1718,,VALID,41.99,0
emolecules,Mol1719,1.820700513,,,,2.417979595,1.384263786,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,108786180,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,4.599220000000003,0,0.25,1,7,3,"{""number"": ""1.820700513"", ""relation"": ""="", ""status"": ""VALID""}",414.89700000000016,data/raw/biogen/ADME_public_set_3521.csv,Mol1719,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,1.820700513,7,Biogen,1719,,VALID,93.10000000000001,0
emolecules,Mol1720,1.389041983,,,,3.048037621,1.679609572,c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,290128,c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,3.3076000000000008,0,0.21052631578947367,1,3,1,"{""number"": ""1.389041983"", ""relation"": ""="", ""status"": ""VALID""}",290.366,data/raw/biogen/ADME_public_set_3521.csv,Mol1720,c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,1.389041983,2,Biogen,1720,,VALID,34.15,0
emolecules,Mol1721,1.396757118,,,,2.778411749,1.644241586,Oc1ccccc1NCc1ccccn1,50282729,Oc1ccccc1NCc1ccccn1,2.3993,0,0.08333333333333333,1,3,2,"{""number"": ""1.396757118"", ""relation"": ""="", ""status"": ""VALID""}",200.241,data/raw/biogen/ADME_public_set_3521.csv,Mol1721,Oc1ccccc1NCc1ccccn1,1.396757118,3,Biogen,1721,,VALID,45.15,0
emolecules,Mol1722,0.675686709,,,,1.419162396,1.811709027,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,50428234,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,5.023300000000005,0,0.7241379310344828,1,8,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",546.7070000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol1722,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,0.675686709,10,Biogen,1722,,VALID,65.99,0
emolecules,Mol1723,1.997189728,,,,3.347750248,1.12904506,CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,43207477,CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,3.1964000000000015,0,0.6,1,7,0,"{""number"": ""1.997189728"", ""relation"": ""="", ""status"": ""VALID""}",316.43399999999997,data/raw/biogen/ADME_public_set_3521.csv,Mol1723,CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,1.997189728,4,Biogen,1723,,VALID,60.9,0
emolecules,Mol1724,0.675686709,,,,1.027920136,1.619093331,C/N=C(\NC#N)NCCSCc1nc[nH]c1C,300642067,C/N=C(\NC#N)NCCSCc1nc[nH]c1C,0.5973999999999997,0,0.5,1,4,3,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",252.347,data/raw/biogen/ADME_public_set_3521.csv,Mol1724,C/N=C(\NC#N)NCCSCc1nc[nH]c1C,0.675686709,5,Biogen,1724,,VALID,88.88999999999999,0
emolecules,Mol1725,0.675686709,,,,1.027920136,1.744605875,Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,132777,Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,1.0993399999999998,0,0.6428571428571429,1,4,2,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",262.35699999999997,data/raw/biogen/ADME_public_set_3521.csv,Mol1725,Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,0.675686709,4,Biogen,1725,,VALID,66.91,0
emolecules,Mol1726,0.675686709,,,,1.027920136,1.536432176,Cc1nnc(-c2cccc(C(=O)O)c2)o1,36951485,Cc1nnc(-c2cccc(C(=O)O)c2)o1,1.74322,0,0.1,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",204.18499999999997,data/raw/biogen/ADME_public_set_3521.csv,Mol1726,Cc1nnc(-c2cccc(C(=O)O)c2)o1,0.675686709,2,Biogen,1726,,VALID,76.22,0
emolecules,Mol1727,2.884894442,,,,3.690644678,1.392696953,O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,31389014,O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,4.774600000000005,0,0.3076923076923077,1,3,0,"{""number"": ""2.884894442"", ""relation"": ""="", ""status"": ""VALID""}",430.5730000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol1727,O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,2.884894442,3,Biogen,1727,,VALID,40.620000000000005,2
emolecules,Mol1728,2.26828538,,,,3.084477612,1.746166964,Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,43203667,Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,3.4175400000000016,0,0.375,1,5,1,"{""number"": ""2.26828538"", ""relation"": ""="", ""status"": ""VALID""}",316.43,data/raw/biogen/ADME_public_set_3521.csv,Mol1728,Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,2.26828538,6,Biogen,1728,,VALID,57.95,0
emolecules,Mol1729,1.94826622,,,,3.231910288,1.508529719,Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,49356071,Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,3.1681800000000013,0,0.14285714285714285,1,7,0,"{""number"": ""1.94826622"", ""relation"": ""="", ""status"": ""VALID""}",311.395,data/raw/biogen/ADME_public_set_3521.csv,Mol1729,Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,1.94826622,3,Biogen,1729,,VALID,78.29,0
emolecules,Mol1730,0.915241497,,,,2.382882966,0.63447727,O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,32103356,O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,2.5835999999999997,0,0.26666666666666666,1,4,3,"{""number"": ""0.915241497"", ""relation"": ""="", ""status"": ""VALID""}",314.36999999999995,data/raw/biogen/ADME_public_set_3521.csv,Mol1730,O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,0.915241497,3,Biogen,1730,,VALID,86.88,0
emolecules,Mol1731,1.738312727,,,,2.903508879,1.430719888,CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,48257407,CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,1.8939,0,0.7857142857142857,1,6,1,"{""number"": ""1.738312727"", ""relation"": ""="", ""status"": ""VALID""}",276.388,data/raw/biogen/ADME_public_set_3521.csv,Mol1731,CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,1.738312727,3,Biogen,1731,,VALID,57.18000000000001,0
emolecules,Mol1732,1.558852512,,,,2.71993755,1.461648568,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,13534140,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,3.6140000000000017,0,0.3333333333333333,1,4,1,"{""number"": ""1.558852512"", ""relation"": ""="", ""status"": ""VALID""}",399.87800000000016,data/raw/biogen/ADME_public_set_3521.csv,Mol1732,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.558852512,4,Biogen,1732,,VALID,67.33,1
emolecules,Mol1733,0.675686709,,,,1.027920136,1.613101517,Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,43243426,Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,3.354700000000001,0,0.3125,1,2,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",256.32399999999996,data/raw/biogen/ADME_public_set_3521.csv,Mol1733,Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,0.675686709,2,Biogen,1733,,VALID,24.92,0
emolecules,Mol1734,0.790144365,,,,1.699013432,1.723783937,CCC(CC)NC(=O)c1ccc(C#N)c(C)n1,27408738,CCC(CC)NC(=O)c1ccc(C#N)c(C)n1,2.1801000000000004,0,0.46153846153846156,1,3,1,"{""number"": ""0.790144365"", ""relation"": ""="", ""status"": ""VALID""}",231.299,data/raw/biogen/ADME_public_set_3521.csv,Mol1734,CCC(CC)NC(=O)c1ccc(C#N)c(C)n1,0.790144365,4,Biogen,1734,,VALID,65.78,0
emolecules,Mol1735,0.675686709,,,,1.494418988,1.340444115,Cc1cc(Oc2cnccn2)ccc1N,13745784,Cc1cc(Oc2cnccn2)ccc1N,2.159519999999999,0,0.09090909090909091,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",201.229,data/raw/biogen/ADME_public_set_3521.csv,Mol1735,Cc1cc(Oc2cnccn2)ccc1N,0.675686709,2,Biogen,1735,,VALID,61.03,0
